event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
218,0,0,0,0,0,3.6045000000000003,8.86,0,9,8,2,2,0,3,0,0,4,0,0,11,0,0,11,6,4,186,0,259.4645,0,0,0,0,0,94,0,0,0,0,79,0,20,6,0,21,0,0,0,2
269,1,0,0,0,0,2.6367368421052633,5.392,0,25,20,3,3,0,2,0,0,0,0,0,0,0,0,8,0,94,167,0,331.0287368421053,0,0,0,0,0,40,5,0,0,0,113,0,8,52,0,40,9,0,2,0
76,0,0,0,1,0,3.036142857142857,13.18,1,1,1,2,2,0,12,0,0,0,0,0,19,0,0,33,0,0,24,0,113.21614285714286,0,0,0,0,3,0,0,0,0,0,46,0,9,14,0,2,0,0,0,2
152,0,0,0,0,0,1.8108421052631578,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.16084210526316,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
152,0,0,0,0,0,1.8108421052631578,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.16084210526316,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
485,0,0,0,0,0,0.897109589041096,7.612,14,6,6,6,6,0,2,0,0,51,0,0,104,177,0,6,0,0,147,0,534.5091095890411,0,0,0,0,51,59,17,0,0,0,45,0,19,259,0,10,25,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
6,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,13.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
139,0,0,0,0,0,2.193214285714286,3.981,1,5,1,10,9,0,5,0,0,0,0,0,0,0,0,13,62,0,66,0,179.1742142857143,0,0,0,0,3,5,6,0,0,0,49,0,0,56,0,9,4,0,0,9
252,1,0,0,0,0,1.821736842105263,2.76,3,19,19,4,4,0,1,0,0,0,0,0,41,15,0,8,0,13,175,0,307.5817368421053,0,0,0,0,10,32,0,0,0,0,111,0,0,19,0,66,0,0,14,0
358,1,0,0,0,0,1.2031739130434782,5.114,16,12,12,13,13,0,10,0,3,110,0,0,24,4,1,40,0,0,183,0,448.31717391304346,0,0,0,0,51,0,3,0,0,0,159,0,61,61,0,15,2,0,0,13
7,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
40,0,1,0,0,0,0.8314999999999999,1.392,0,1,1,3,4,0,1,0,0,0,0,0,27,0,0,5,0,0,8,0,53.2235,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,9,0
494,1,0,0,0,0,1.1899157894736843,8.266,60,25,20,5,5,1,0,0,3,62,0,0,146,0,0,4,123,6,148,3,621.4559157894737,0,0,0,0,198,0,9,0,0,0,123,0,27,100,0,34,1,0,1,2
125,0,1,0,0,0,5.992384615384615,21.673,0,5,4,3,3,0,1,0,0,0,0,0,42,0,0,8,31,0,47,0,172.6653846153846,0,0,0,0,0,12,0,0,0,0,49,0,0,58,0,9,0,0,0,0
139,0,0,0,0,0,2.193214285714286,3.981,1,5,1,10,9,0,5,0,0,0,0,0,0,0,0,13,62,0,66,0,179.1742142857143,0,0,0,0,3,5,6,0,0,0,49,0,0,56,0,9,4,0,0,9
95,1,0,0,0,0,1.0565384615384614,1.622,5,3,3,5,1,0,1,0,0,0,0,0,8,0,0,7,47,0,35,0,118.67853846153847,0,0,0,0,17,0,3,0,0,0,26,0,0,32,0,8,1,0,10,0
138,0,0,0,0,0,4.051,31.09,13,0,0,2,2,0,0,0,0,51,0,0,9,12,1,8,4,9,39,9,195.141,0,0,0,0,62,0,9,0,0,0,21,0,26,12,0,9,1,0,0,2
287,0,0,1,0,0,2.206972972972973,23.099,12,5,5,7,7,0,2,0,0,3,0,0,163,5,0,8,0,3,103,3,353.305972972973,0,0,0,2,42,0,29,0,0,11,44,0,10,120,0,24,6,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
295,1,0,0,0,0,6.3226071428571435,37.353,9,15,8,1,1,0,1,0,3,35,0,0,42,0,8,5,42,0,160,0,374.67560714285713,0,0,0,0,34,26,5,0,0,0,121,0,6,48,0,45,10,0,0,0
239,1,0,0,0,0,5.056428571428571,28.253,3,22,19,6,5,0,3,0,3,14,0,0,8,9,0,21,0,6,184,8,345.30942857142855,0,0,0,0,9,35,3,0,0,0,150,0,0,1,0,37,13,0,0,5
2294,0,0,0,0,0,2.4021399176954734,38.073,64,1,27,13,11,0,11,0,50,245,0,0,521,1,1,28,306,40,821,284,2465.4751399176957,0,0,0,1,230,75,118,0,0,13,240,0,350,1064,0,168,15,0,11,12
9,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
295,1,0,0,0,0,6.3226071428571435,37.353,9,15,8,1,1,0,1,0,3,35,0,0,42,0,8,5,42,0,160,0,374.67560714285713,0,0,0,0,34,26,5,0,0,0,121,0,6,48,0,45,10,0,0,0
644,0,0,0,0,0,1.2343909090909089,8.057,96,22,20,54,12,0,3,0,6,9,0,0,6,122,0,23,149,33,239,72,876.291390909091,0,1,0,0,325,69,8,0,0,0,152,0,4,30,0,22,3,0,43,2
336,0,0,0,0,0,3.218538461538462,21.03,29,22,17,6,7,0,8,0,3,223,0,0,8,0,2,13,0,0,87,0,450.2485384615385,0,2,0,0,115,0,6,0,0,0,114,0,0,79,0,19,1,0,0,0
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
22,0,0,0,1,0,1.7409999999999999,3.141,0,1,1,2,2,0,1,0,0,0,0,0,0,2,0,7,0,0,15,0,37.882,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0.7603749999999999,1.503,8,6,6,2,2,0,1,0,0,0,0,0,0,0,0,5,0,52,41,0,126.263375,0,0,0,0,31,0,0,0,0,0,38,0,3,9,0,17,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.75399999999999,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
12,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,22.881999999999998,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1
1409,0,0,0,0,0,1.1948910891089108,14.527,210,23,20,18,15,0,9,0,31,517,0,0,48,7,1,19,323,9,352,105,1723.7218910891088,0,0,0,0,726,55,17,0,0,0,172,0,61,247,0,117,3,0,0,14
85,1,0,0,0,0,1.035,1.718,6,9,5,1,1,0,2,0,0,2,0,0,42,0,0,7,0,0,34,0,112.753,0,0,0,0,26,0,0,0,0,0,41,0,3,8,0,6,1,0,0,0
1074,0,0,0,0,0,1.4657499999999999,1.697,0,169,152,0,0,0,0,0,0,106,0,0,82,0,0,4,35,0,759,90,1401.16275,0,0,0,0,0,4,0,0,0,0,736,0,0,9,0,327,0,0,0,0
269,1,0,0,0,0,2.6367368421052633,5.392,0,25,20,3,3,0,2,0,0,0,0,0,0,0,0,8,0,94,167,0,331.0287368421053,0,0,0,0,0,40,5,0,0,0,113,0,8,52,0,40,9,0,2,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
1409,0,0,0,0,0,1.1948910891089108,14.527,210,23,20,18,15,0,9,0,31,517,0,0,48,7,1,19,323,9,352,105,1723.7218910891088,0,0,0,0,726,55,17,0,0,0,172,0,61,247,0,117,3,0,0,14
295,1,0,0,0,0,6.3226071428571435,37.353,9,15,8,1,1,0,1,0,3,35,0,0,42,0,8,5,42,0,160,0,374.67560714285713,0,0,0,0,34,26,5,0,0,0,121,0,6,48,0,45,10,0,0,0
9,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
98,0,0,0,0,0,0.7603749999999999,1.503,8,6,6,2,2,0,1,0,0,0,0,0,0,0,0,5,0,52,41,0,126.263375,0,0,0,0,31,0,0,0,0,0,38,0,3,9,0,17,0,0,0,0
67,0,0,0,1,0,1.0956,1.565,0,2,1,2,2,0,1,0,0,0,0,0,0,27,0,5,0,0,35,0,79.6606,0,0,0,0,0,0,0,0,0,0,20,0,20,23,0,3,1,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
64,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,18,7,0,1,0,0,0,0,0,0,0,0,16,0,0,60,0,108.882,5,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,21,0
927,0,0,0,0,0,5.814981012658228,43.924,12,19,20,8,8,12,0,0,0,78,0,0,274,0,10,7,142,0,419,0,1059.7389810126583,0,0,17,0,38,138,12,0,0,0,179,0,8,381,0,136,16,0,1,4
152,0,0,0,0,0,1.8108421052631578,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.16084210526316,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
35,1,0,0,0,0,1.1322,2.265,0,1,1,2,2,0,0,0,0,0,0,0,26,0,0,5,0,0,4,0,45.3972,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0
138,0,0,0,0,0,4.051,31.09,13,0,0,2,2,0,0,0,0,51,0,0,9,12,1,8,4,9,39,9,195.141,0,0,0,0,62,0,9,0,0,0,21,0,26,12,0,9,1,0,0,2
12,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,22.881999999999998,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.86199999999997,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
7,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,8.9335,28.449,0,4,6,1,1,0,1,0,0,26,0,0,2,0,0,5,0,2,31,2,119.3825,0,0,0,0,0,4,0,0,0,0,38,0,0,18,0,8,0,0,0,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
43,0,0,0,0,0,1.26,1.26,1,0,0,5,5,0,0,0,0,0,0,0,0,4,0,3,0,0,36,0,57.519999999999996,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,27,0,0,6,0
29,0,1,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,5,0,0,24,0,41.882,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
1074,0,0,0,0,0,1.4657499999999999,1.697,0,169,152,0,0,0,0,0,0,106,0,0,82,0,0,4,35,0,759,90,1401.16275,0,0,0,0,0,4,0,0,0,0,736,0,0,9,0,327,0,0,0,0
9,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
184,0,0,0,0,0,1.5720625,7.513,2,4,12,1,1,0,1,0,0,53,0,0,0,25,2,5,0,28,45,26,215.0850625,0,0,0,0,9,0,2,0,0,0,66,0,3,92,0,7,5,0,0,0
336,0,0,0,0,0,3.218538461538462,21.03,29,22,17,6,7,0,8,0,3,223,0,0,8,0,2,13,0,0,87,0,450.2485384615385,0,2,0,0,115,0,6,0,0,0,114,0,0,79,0,19,1,0,0,0
8,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
5,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,12.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
285,0,0,1,0,0,2.9097142857142857,8.21,28,17,16,5,5,0,0,0,66,54,0,0,16,0,0,4,0,15,130,0,369.1197142857143,0,0,0,0,120,31,0,0,0,0,107,0,0,8,0,19,0,0,0,0
6,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,13.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
128,0,0,0,0,0,3.2685,3.269,0,23,19,2,2,0,0,0,0,18,0,0,8,0,0,5,0,8,85,4,181.5375,0,0,0,0,0,16,0,0,0,0,109,0,0,0,0,2,0,0,0,1
8,0,0,0,1,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,18.881999999999998,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
76,0,0,0,1,0,3.036142857142857,13.18,1,1,1,2,2,0,12,0,0,0,0,0,19,0,0,33,0,0,24,0,113.21614285714286,0,0,0,0,3,0,0,0,0,0,46,0,9,14,0,2,0,0,0,2
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,1.7409999999999999,3.141,0,3,1,1,1,0,0,0,0,0,0,0,0,7,0,4,0,0,10,0,32.882,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0
29,1,0,0,0,0,1.8860000000000001,1.895,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,13,0,10,0,38.781,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.75399999999999,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
163,0,0,0,0,0,6.925962962962963,29.818,1,4,4,6,6,8,2,0,0,0,0,0,108,0,0,7,0,0,48,0,231.74396296296297,0,0,0,0,3,0,12,0,0,0,41,0,0,93,0,8,1,0,0,5
927,0,0,0,0,0,5.814981012658228,43.924,12,19,20,8,8,12,0,0,0,78,0,0,274,0,10,7,142,0,419,0,1059.7389810126583,0,0,17,0,38,138,12,0,0,0,179,0,8,381,0,136,16,0,1,4
98,0,0,0,0,0,0.7603749999999999,1.503,8,6,6,2,2,0,1,0,0,0,0,0,0,0,0,5,0,52,41,0,126.263375,0,0,0,0,31,0,0,0,0,0,38,0,3,9,0,17,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.75399999999999,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
218,0,0,0,0,0,3.6045000000000003,8.86,0,9,8,2,2,0,3,0,0,4,0,0,11,0,0,11,6,4,186,0,259.4645,0,0,0,0,0,94,0,0,0,0,79,0,20,6,0,21,0,0,0,2
1074,0,0,0,0,0,1.4657499999999999,1.697,0,169,152,0,0,0,0,0,0,106,0,0,82,0,0,4,35,0,759,90,1401.16275,0,0,0,0,0,4,0,0,0,0,736,0,0,9,0,327,0,0,0,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
6,0,0,0,1,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
95,1,0,0,0,0,1.0565384615384614,1.622,5,3,3,5,1,0,1,0,0,0,0,0,8,0,0,7,47,0,35,0,118.67853846153847,0,0,0,0,17,0,3,0,0,0,26,0,0,32,0,8,1,0,10,0
192,0,0,0,0,0,1.9152727272727275,2.888,4,22,20,1,1,0,3,0,0,41,0,0,35,6,0,9,13,0,88,0,248.8032727272727,0,0,0,0,18,4,0,0,0,0,109,0,0,37,0,19,0,0,5,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
37,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,6,0,0,35,0,73.882,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,1,0,0,9,6
163,0,0,0,0,0,6.925962962962963,29.818,1,4,4,6,6,8,2,0,0,0,0,0,108,0,0,7,0,0,48,0,231.74396296296297,0,0,0,0,3,0,12,0,0,0,41,0,0,93,0,8,1,0,0,5
269,1,0,0,0,0,2.6367368421052633,5.392,0,25,20,3,3,0,2,0,0,0,0,0,0,0,0,8,0,94,167,0,331.0287368421053,0,0,0,0,0,40,5,0,0,0,113,0,8,52,0,40,9,0,2,0
336,0,0,0,0,0,3.218538461538462,21.03,29,22,17,6,7,0,8,0,3,223,0,0,8,0,2,13,0,0,87,0,450.2485384615385,0,2,0,0,115,0,6,0,0,0,114,0,0,79,0,19,1,0,0,0
76,0,0,0,1,0,3.036142857142857,13.18,1,1,1,2,2,0,12,0,0,0,0,0,19,0,0,33,0,0,24,0,113.21614285714286,0,0,0,0,3,0,0,0,0,0,46,0,9,14,0,2,0,0,0,2
644,0,0,0,0,0,1.2343909090909089,8.057,96,22,20,54,12,0,3,0,6,9,0,0,6,122,0,23,149,33,239,72,876.291390909091,0,1,0,0,325,69,8,0,0,0,152,0,4,30,0,22,3,0,43,2
336,0,0,0,0,0,3.218538461538462,21.03,29,22,17,6,7,0,8,0,3,223,0,0,8,0,2,13,0,0,87,0,450.2485384615385,0,2,0,0,115,0,6,0,0,0,114,0,0,79,0,19,1,0,0,0
21,0,0,0,0,1,1.7409999999999999,3.141,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,34.882,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,3
315,0,0,0,1,0,1.032290322580645,7.73,10,19,17,4,4,0,2,0,12,27,0,0,11,15,0,8,6,36,191,9,381.7622903225806,0,0,0,0,46,56,0,0,0,0,112,0,0,33,0,62,0,0,6,0
239,1,0,0,0,0,5.056428571428571,28.253,3,22,19,6,5,0,3,0,3,14,0,0,8,9,0,21,0,6,184,8,345.30942857142855,0,0,0,0,9,35,3,0,0,0,150,0,0,1,0,37,13,0,0,5
67,0,0,0,1,0,1.0956,1.565,0,2,1,2,2,0,1,0,0,0,0,0,0,27,0,5,0,0,35,0,79.6606,0,0,0,0,0,0,0,0,0,0,20,0,20,23,0,3,1,0,0,0
50,0,0,0,0,0,0.9620000000000001,1.373,0,1,1,1,1,0,1,0,0,0,0,0,28,0,0,5,0,0,17,0,58.335,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,3,12,0,0,0
184,0,0,0,0,0,0.97152,2.828,11,5,4,4,4,0,2,0,3,3,0,0,3,0,0,9,4,108,55,0,219.79952,0,0,0,0,40,0,3,0,0,0,40,0,4,73,0,23,2,0,0,0
192,0,0,0,0,0,1.9152727272727275,2.888,4,22,20,1,1,0,3,0,0,41,0,0,35,6,0,9,13,0,88,0,248.8032727272727,0,0,0,0,18,4,0,0,0,0,109,0,0,37,0,19,0,0,5,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,1.5720625,7.513,2,4,12,1,1,0,1,0,0,53,0,0,0,25,2,5,0,28,45,26,215.0850625,0,0,0,0,9,0,2,0,0,0,66,0,3,92,0,7,5,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
40,0,1,0,0,0,0.8314999999999999,1.392,0,1,1,3,4,0,1,0,0,0,0,0,27,0,0,5,0,0,8,0,53.2235,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,9,0
138,0,0,0,0,0,4.051,31.09,13,0,0,2,2,0,0,0,0,51,0,0,9,12,1,8,4,9,39,9,195.141,0,0,0,0,62,0,9,0,0,0,21,0,26,12,0,9,1,0,0,2
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
40,0,1,0,0,0,0.8314999999999999,1.392,0,1,1,3,4,0,1,0,0,0,0,0,27,0,0,5,0,0,8,0,53.2235,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,9,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
50,0,0,0,0,0,0.9620000000000001,1.373,0,1,1,1,1,0,1,0,0,0,0,0,28,0,0,5,0,0,17,0,58.335,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,3,12,0,0,0
6,0,0,0,1,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
64,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,18,7,0,1,0,0,0,0,0,0,0,0,16,0,0,60,0,108.882,5,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,21,0
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.86199999999997,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
7,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,16.881999999999998,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
88,1,0,0,0,0,17.229,36.977,0,9,6,1,1,0,2,0,0,20,0,0,4,0,0,7,0,4,53,0,162.206,0,0,0,0,0,6,0,0,0,0,53,0,0,15,0,8,2,0,4,0
46,0,0,0,0,0,1.3533333333333333,1.7,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,7,20,0,20,0,60.053333333333335,1,0,0,0,0,0,0,0,0,0,18,0,0,17,0,11,0,0,0,0
88,1,0,0,0,0,17.229,36.977,0,9,6,1,1,0,2,0,0,20,0,0,4,0,0,7,0,4,53,0,162.206,0,0,0,0,0,6,0,0,0,0,53,0,0,15,0,8,2,0,4,0
35,1,0,0,0,0,1.152,1.152,0,4,4,1,1,0,1,0,0,2,0,0,2,0,0,5,2,0,22,2,49.304,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
88,1,0,0,0,0,17.229,36.977,0,9,6,1,1,0,2,0,0,20,0,0,4,0,0,7,0,4,53,0,162.206,0,0,0,0,0,6,0,0,0,0,53,0,0,15,0,8,2,0,4,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
